Weather_id,date,city,state,temperature_c
,2022-06-12,San Diego,California,35.20
,2022-06-12,Dallas,Texas,41.90
,2022-06-12,San Jose,California,36.50
,2022-06-13,New York,New York,32.10
,2022-06-13,Los Angeles,California,27.70
,2022-06-13,Chicago,Illinois,23.20
,2022-06-13,Houston,Texas,34.40
,2022-06-13,Phoenix,Arizona,31.40
,2022-06-13,Philadelphia,Pennsylvania,27.30
,2022-06-13,San Antonio,Texas,28.50
,2022-06-13,San Diego,California,36.10
,2022-06-13,Dallas,Texas,20.80
,2022-06-13,San Jose,California,22.70
,2022-06-14,New York,New York,40.80
,2022-06-14,Los Angeles,California,38.10
,2022-06-14,Chicago,Illinois,27.90
,2022-06-14,Houston,Texas,29.60
,2022-06-14,Phoenix,Arizona,28.30
,2022-06-14,Philadelphia,Pennsylvania,41.60
,2022-06-14,San Antonio,Texas,23.40
,2022-06-14,San Diego,California,39.50
,2022-06-14,Dallas,Texas,20.50
,2022-06-14,San Jose,California,20.80
,2022-06-15,New York,New York,37.90
,2022-06-15,Los Angeles,California,24.40
,2022-06-15,Chicago,Illinois,36.20
,2022-06-15,Houston,Texas,38.70
,2022-06-15,Phoenix,Arizona,38.00
,2022-06-15,Philadelphia,Pennsylvania,36.30
,2022-06-15,San Antonio,Texas,39.50
,2022-06-15,San Diego,California,31.20
,2022-06-15,Dallas,Texas,29.90
,2022-06-15,San Jose,California,24.80
,2022-06-16,New York,New York,38.90
,2022-06-16,Los Angeles,California,38.70
,2022-06-16,Chicago,Illinois,41.40
,2022-06-16,Houston,Texas,33.70
,2022-06-16,Phoenix,Arizona,23.90
,2022-06-16,Philadelphia,Pennsylvania,31.00
,2022-06-16,San Antonio,Texas,39.90
,2022-06-16,San Diego,California,29.80
,2022-06-16,Dallas,Texas,24.40
,2022-06-16,San Jose,California,32.80
,2022-06-17,New York,New York,38.40
,2022-06-17,Los Angeles,California,22.80
,2022-06-17,Chicago,Illinois,24.10
,2022-06-17,Houston,Texas,22.70
,2022-06-17,Phoenix,Arizona,32.30
,2022-06-17,Philadelphia,Pennsylvania,34.40
,2022-06-17,San Antonio,Texas,39.80
,2022-06-17,San Diego,California,36.10
,2022-06-17,Dallas,Texas,29.70
,2022-06-17,San Jose,California,29.20
,2022-06-18,New York,New York,39.70
,2022-06-18,Los Angeles,California,29.40
,2022-06-18,Chicago,Illinois,35.70
,2022-06-18,Houston,Texas,24.60
,2022-06-18,Phoenix,Arizona,26.90
,2022-06-18,Philadelphia,Pennsylvania,30.20
,2022-06-18,San Antonio,Texas,23.10
,2022-06-18,San Diego,California,27.20
,2022-06-18,Dallas,Texas,41.80
,2022-06-18,San Jose,California,27.80
,2022-06-19,New York,New York,25.80
,2022-06-19,Los Angeles,California,35.10
,2022-06-19,Chicago,Illinois,21.90
,2022-06-19,Houston,Texas,41.80
,2022-06-19,Phoenix,Arizona,24.10
,2022-06-19,Philadelphia,Pennsylvania,29.90
,2022-06-19,San Antonio,Texas,26.60
,2022-06-19,San Diego,California,30.60
,2022-06-19,Dallas,Texas,24.00
,2022-06-19,San Jose,California,30.50
,2022-06-20,New York,New York,28.30
,2022-06-20,Los Angeles,California,35.20
,2022-06-20,Chicago,Illinois,21.50
,2022-06-20,Houston,Texas,22.10
,2022-06-20,Phoenix,Arizona,31.70
,2022-06-20,Philadelphia,Pennsylvania,31.30
,2022-06-20,San Antonio,Texas,32.30
,2022-06-20,San Diego,California,40.00
,2022-06-20,Dallas,Texas,21.40
,2022-06-20,San Jose,California,23.00
,2022-06-21,New York,New York,34.10
,2022-06-21,Los Angeles,California,40.00
,2022-06-21,Chicago,Illinois,20.70
,2022-06-21,Houston,Texas,31.30
,2022-06-21,Phoenix,Arizona,27.60
,2022-06-21,Philadelphia,Pennsylvania,39.10
,2022-06-21,San Antonio,Texas,30.70
,2022-06-21,San Diego,California,23.70
,2022-06-21,Dallas,Texas,28.30
,2022-06-21,San Jose,California,22.10
,2022-06-22,New York,New York,24.90
,2022-06-22,Los Angeles,California,39.20
,2022-06-22,Chicago,Illinois,32.00
,2022-06-22,Houston,Texas,36.40
,2022-06-22,Phoenix,Arizona,26.70
,2022-06-22,Philadelphia,Pennsylvania,36.30
,2022-06-22,San Antonio,Texas,32.10
,2022-06-22,San Diego,California,21.20
,2022-06-22,Dallas,Texas,20.50
,2022-06-22,San Jose,California,35.80
,2022-06-23,New York,New York,21.50
,2022-06-23,Los Angeles,California,26.10
,2022-06-23,Chicago,Illinois,34.00
,2022-06-23,Houston,Texas,29.40
,2022-06-23,Phoenix,Arizona,24.60
,2022-06-23,Philadelphia,Pennsylvania,38.10
,2022-06-23,San Antonio,Texas,35.10
,2022-06-23,San Diego,California,28.20
,2022-06-23,Dallas,Texas,33.40
,2022-06-23,San Jose,California,36.50
,2022-06-24,New York,New York,27.60
,2022-06-24,Los Angeles,California,29.60
,2022-06-24,Chicago,Illinois,27.90
,2022-06-24,Houston,Texas,27.80
,2022-06-24,Phoenix,Arizona,39.00
,2022-06-24,Philadelphia,Pennsylvania,24.70
,2022-06-24,San Antonio,Texas,40.10
,2022-06-24,San Diego,California,23.90
,2022-06-24,Dallas,Texas,23.20
,2022-06-24,San Jose,California,33.70
,2022-06-25,New York,New York,36.10
,2022-06-25,Los Angeles,California,38.60
,2022-06-25,Chicago,Illinois,27.90
,2022-06-25,Houston,Texas,26.10
,2022-06-25,Phoenix,Arizona,34.10
,2022-06-25,Philadelphia,Pennsylvania,41.70
,2022-06-25,San Antonio,Texas,21.90
,2022-06-25,San Diego,California,35.00
,2022-06-25,Dallas,Texas,27.50
,2022-06-25,San Jose,California,32.20
,2022-06-26,New York,New York,37.60
,2022-06-26,Los Angeles,California,40.40
,2022-06-26,Chicago,Illinois,33.90
,2022-06-26,Houston,Texas,23.30
,2022-06-26,Phoenix,Arizona,22.00
,2022-06-26,Philadelphia,Pennsylvania,33.10
,2022-06-26,San Antonio,Texas,22.70
,2022-06-26,San Diego,California,20.00
,2022-06-26,Dallas,Texas,23.80
,2022-06-26,San Jose,California,38.50
,2022-06-27,New York,New York,35.30
,2022-06-27,Los Angeles,California,28.60
,2022-06-27,Chicago,Illinois,32.30
,2022-06-27,Houston,Texas,32.80
,2022-06-27,Phoenix,Arizona,37.60
,2022-06-27,Philadelphia,Pennsylvania,25.50
,2022-06-27,San Antonio,Texas,31.60
,2022-06-27,San Diego,California,36.40
,2022-06-27,Dallas,Texas,31.60
,2022-06-27,San Jose,California,24.90
,2022-06-28,New York,New York,29.50
,2022-06-28,Los Angeles,California,22.20
,2022-06-28,Chicago,Illinois,40.50
,2022-06-28,Houston,Texas,34.40
,2022-06-28,Phoenix,Arizona,31.40
,2022-06-28,Philadelphia,Pennsylvania,31.40
,2022-06-28,San Antonio,Texas,23.10
,2022-06-28,San Diego,California,24.80
,2022-06-28,Dallas,Texas,22.60
,2022-06-28,San Jose,California,27.20
,2022-06-29,New York,New York,37.20
,2022-06-29,Los Angeles,California,34.70
,2022-06-29,Chicago,Illinois,28.00
,2022-06-29,Houston,Texas,25.90
,2022-06-29,Phoenix,Arizona,35.10
,2022-06-29,Philadelphia,Pennsylvania,39.30
,2022-06-29,San Antonio,Texas,28.70
,2022-06-29,San Diego,California,36.10
,2022-06-29,Dallas,Texas,22.70
,2022-06-29,San Jose,California,35.90
,2022-06-30,New York,New York,34.50
,2022-06-30,Los Angeles,California,40.60
,2022-06-30,Chicago,Illinois,29.40
,2022-06-30,Houston,Texas,25.40
,2022-06-30,Phoenix,Arizona,29.50
,2022-06-30,Philadelphia,Pennsylvania,28.50
,2022-06-30,San Antonio,Texas,28.50
,2022-06-30,San Diego,California,38.90
,2022-06-30,Dallas,Texas,36.10
,2022-06-30,San Jose,California,32.90
,2022-07-01,New York,New York,41.80
,2022-07-01,Los Angeles,California,29.00
,2022-07-01,Chicago,Illinois,37.80
,2022-07-01,Houston,Texas,35.10
,2022-07-01,Phoenix,Arizona,20.90
,2022-07-01,Philadelphia,Pennsylvania,30.20
,2022-07-01,San Antonio,Texas,31.50
,2022-07-01,San Diego,California,29.10
,2022-07-01,Dallas,Texas,24.60
,2022-07-01,San Jose,California,29.50
,2022-07-02,New York,New York,30.90
,2022-07-02,Los Angeles,California,38.20
,2022-07-02,Chicago,Illinois,25.60
,2022-07-02,Houston,Texas,23.90
,2022-07-02,Phoenix,Arizona,37.30
,2022-07-02,Philadelphia,Pennsylvania,30.30
,2022-07-02,San Antonio,Texas,36.80
,2022-07-02,San Diego,California,24.90
,2022-07-02,Dallas,Texas,35.60
,2022-07-02,San Jose,California,23.00
,2022-07-03,New York,New York,34.40
,2022-07-03,Los Angeles,California,39.10
,2022-07-03,Chicago,Illinois,35.60
,2022-07-03,Houston,Texas,35.20
,2022-07-03,Phoenix,Arizona,25.70
,2022-07-03,Philadelphia,Pennsylvania,34.80
,2022-07-03,San Antonio,Texas,22.70
,2022-07-03,San Diego,California,39.00
,2022-07-03,Dallas,Texas,41.80
,2022-07-03,San Jose,California,30.40
,2022-07-04,New York,New York,28.70
,2022-07-04,Los Angeles,California,26.10
,2022-07-04,Chicago,Illinois,37.40
,2022-07-04,Houston,Texas,27.40
,2022-07-04,Phoenix,Arizona,32.70
,2022-07-04,Philadelphia,Pennsylvania,26.60
,2022-07-04,San Antonio,Texas,20.90
,2022-07-04,San Diego,California,32.50
,2022-07-04,Dallas,Texas,41.10
,2022-07-04,San Jose,California,31.30
,2022-07-05,New York,New York,25.30
,2022-07-05,Los Angeles,California,20.20
,2022-07-05,Chicago,Illinois,26.30
,2022-07-05,Houston,Texas,40.90
,2022-07-05,Phoenix,Arizona,23.50
,2022-07-05,Philadelphia,Pennsylvania,42.00
,2022-07-05,San Antonio,Texas,35.00
,2022-07-05,San Diego,California,26.60
,2022-07-05,Dallas,Texas,20.50
,2022-07-05,San Jose,California,40.60
,2022-07-06,New York,New York,31.80
,2022-07-06,Los Angeles,California,27.90
,2022-07-06,Chicago,Illinois,29.60
,2022-07-06,Houston,Texas,23.40
,2022-07-06,Phoenix,Arizona,25.70
,2022-07-06,Philadelphia,Pennsylvania,21.10
,2022-07-06,San Antonio,Texas,23.80
,2022-07-06,San Diego,California,26.50
,2022-07-06,Dallas,Texas,37.00
,2022-07-06,San Jose,California,39.40
,2022-07-07,New York,New York,35.70
,2022-07-07,Los Angeles,California,32.90
,2022-07-07,Chicago,Illinois,21.50
,2022-07-07,Houston,Texas,24.60
,2022-07-07,Phoenix,Arizona,38.10
,2022-07-07,Philadelphia,Pennsylvania,40.10
,2022-07-07,San Antonio,Texas,23.20
,2022-07-07,San Diego,California,24.90
,2022-07-07,Dallas,Texas,37.90
,2022-07-07,San Jose,California,25.40
,2022-07-08,New York,New York,31.80
,2022-07-08,Los Angeles,California,29.60
,2022-07-08,Chicago,Illinois,20.30
,2022-07-08,Houston,Texas,31.20
,2022-07-08,Phoenix,Arizona,21.90
,2022-07-08,Philadelphia,Pennsylvania,22.40
,2022-07-08,San Antonio,Texas,40.50
,2022-07-08,San Diego,California,20.20
,2022-07-08,Dallas,Texas,30.80
,2022-07-08,San Jose,California,30.30
,2022-07-09,New York,New York,24.20
,2022-07-09,Los Angeles,California,39.40
,2022-07-09,Chicago,Illinois,39.80
,2022-07-09,Houston,Texas,41.00
,2022-07-09,Phoenix,Arizona,31.90
,2022-07-09,Philadelphia,Pennsylvania,37.40
,2022-07-09,San Antonio,Texas,31.20
,2022-07-09,San Diego,California,26.70
,2022-07-09,Dallas,Texas,39.20
,2022-07-09,San Jose,California,36.90
,2022-07-10,New York,New York,33.70
,2022-07-10,Los Angeles,California,20.90
,2022-07-10,Chicago,Illinois,28.20
,2022-07-10,Houston,Texas,24.50
,2022-07-10,Phoenix,Arizona,21.10
,2022-07-10,Philadelphia,Pennsylvania,21.70
,2022-07-10,San Antonio,Texas,31.70
,2022-07-10,San Diego,California,23.90
,2022-07-10,Dallas,Texas,41.60
,2022-07-10,San Jose,California,26.10
,2022-07-11,New York,New York,40.30
,2022-07-11,Los Angeles,California,31.00
,2022-07-11,Chicago,Illinois,27.90
,2022-07-11,Houston,Texas,27.00
,2022-07-11,Phoenix,Arizona,39.40
,2022-07-11,Philadelphia,Pennsylvania,36.40
,2022-07-11,San Antonio,Texas,31.60
,2022-07-11,San Diego,California,33.10
,2022-07-11,Dallas,Texas,40.70
,2022-07-11,San Jose,California,28.30
,2022-07-12,New York,New York,24.00
,2022-07-12,Los Angeles,California,40.40
,2022-07-12,Chicago,Illinois,29.20
,2022-07-12,Houston,Texas,33.70
,2022-07-12,Phoenix,Arizona,41.20
,2022-07-12,Philadelphia,Pennsylvania,26.10
,2022-07-12,San Antonio,Texas,37.50
,2022-07-12,San Diego,California,39.10
,2022-07-12,Dallas,Texas,20.90
,2022-07-12,San Jose,California,30.00
,2022-07-13,New York,New York,35.90
,2022-07-13,Los Angeles,California,21.10
,2022-07-13,Chicago,Illinois,37.30
,2022-07-13,Houston,Texas,27.10
,2022-07-13,Phoenix,Arizona,26.40
,2022-07-13,Philadelphia,Pennsylvania,20.90
,2022-07-13,San Antonio,Texas,37.00
,2022-07-13,San Diego,California,20.10
,2022-07-13,Dallas,Texas,32.90
,2022-07-13,San Jose,California,25.80
,2022-07-14,New York,New York,35.20
,2022-07-14,Los Angeles,California,40.70
,2022-07-14,Chicago,Illinois,27.20
,2022-07-14,Houston,Texas,41.80
,2022-07-14,Phoenix,Arizona,38.50
,2022-07-14,Philadelphia,Pennsylvania,26.50
,2022-07-14,San Antonio,Texas,23.60
,2022-07-14,San Diego,California,33.20
,2022-07-14,Dallas,Texas,26.20
,2022-07-14,San Jose,California,28.10
,2022-07-15,New York,New York,33.30
,2022-07-15,Los Angeles,California,40.10
,2022-07-15,Chicago,Illinois,34.40
,2022-07-15,Houston,Texas,38.70
,2022-07-15,Phoenix,Arizona,35.30
,2022-07-15,Philadelphia,Pennsylvania,38.00
,2022-07-15,San Antonio,Texas,27.30
,2022-07-15,San Diego,California,22.60
,2022-07-15,Dallas,Texas,23.00
,2022-07-15,San Jose,California,28.90
,2022-07-16,New York,New York,30.20
,2022-07-16,Los Angeles,California,28.60
,2022-07-16,Chicago,Illinois,33.70
,2022-07-16,Houston,Texas,39.40
,2022-07-16,Phoenix,Arizona,28.60
,2022-07-16,Philadelphia,Pennsylvania,39.30
,2022-07-16,San Antonio,Texas,24.00
,2022-07-16,San Diego,California,38.40
,2022-07-16,Dallas,Texas,39.60
,2022-07-16,San Jose,California,36.30
,2022-07-17,New York,New York,36.70
,2022-07-17,Los Angeles,California,31.90
,2022-07-17,Chicago,Illinois,38.70
,2022-07-17,Houston,Texas,38.20
,2022-07-17,Phoenix,Arizona,26.90
,2022-07-17,Philadelphia,Pennsylvania,29.50
,2022-07-17,San Antonio,Texas,28.70
,2022-07-17,San Diego,California,31.20
,2022-07-17,Dallas,Texas,25.60
,2022-07-17,San Jose,California,20.10
,2022-07-18,New York,New York,23.00
,2022-07-18,Los Angeles,California,36.90
,2022-07-18,Chicago,Illinois,34.10
,2022-07-18,Houston,Texas,36.20
,2022-07-18,Phoenix,Arizona,38.30
,2022-07-18,Philadelphia,Pennsylvania,20.80
,2022-07-18,San Antonio,Texas,37.60
,2022-07-18,San Diego,California,33.80
,2022-07-18,Dallas,Texas,39.00
,2022-07-18,San Jose,California,41.50
,2022-07-19,New York,New York,28.10
,2022-07-19,Los Angeles,California,23.40
,2022-07-19,Chicago,Illinois,32.40
,2022-07-19,Houston,Texas,37.20
,2022-07-19,Phoenix,Arizona,24.80
,2022-07-19,Philadelphia,Pennsylvania,30.00
,2022-07-19,San Antonio,Texas,28.90
,2022-07-19,San Diego,California,37.90
,2022-07-19,Dallas,Texas,28.90
,2022-07-19,San Jose,California,23.60
,2022-07-20,New York,New York,24.70
,2022-07-20,Los Angeles,California,21.30
,2022-07-20,Chicago,Illinois,25.90
,2022-07-20,Houston,Texas,38.90
,2022-07-20,Phoenix,Arizona,20.70
,2022-07-20,Philadelphia,Pennsylvania,34.60
,2022-07-20,San Antonio,Texas,28.30
,2022-07-20,San Diego,California,23.20
,2022-07-20,Dallas,Texas,36.30
,2022-07-20,San Jose,California,28.20
,2022-07-21,New York,New York,23.80
,2022-07-21,Los Angeles,California,28.30
,2022-07-21,Chicago,Illinois,22.00
,2022-07-21,Houston,Texas,31.80
,2022-07-21,Phoenix,Arizona,21.80
,2022-07-21,Philadelphia,Pennsylvania,26.20
,2022-07-21,San Antonio,Texas,32.70
,2022-07-21,San Diego,California,33.00
,2022-07-21,Dallas,Texas,39.40
,2022-07-21,San Jose,California,26.00
,2022-07-22,New York,New York,28.90
,2022-07-22,Los Angeles,California,26.90
,2022-07-22,Chicago,Illinois,41.50
,2022-07-22,Houston,Texas,38.70
,2022-07-22,Phoenix,Arizona,39.40
,2022-07-22,Philadelphia,Pennsylvania,34.80
,2022-07-22,San Antonio,Texas,26.50
,2022-07-22,San Diego,California,30.40
,2022-07-22,Dallas,Texas,38.30
,2022-07-22,San Jose,California,41.60
,2022-07-23,New York,New York,26.10
,2022-07-23,Los Angeles,California,24.40
,2022-07-23,Chicago,Illinois,29.90
,2022-07-23,Houston,Texas,32.80
,2022-07-23,Phoenix,Arizona,30.80
,2022-07-23,Philadelphia,Pennsylvania,33.80
,2022-07-23,San Antonio,Texas,35.70
,2022-07-23,San Diego,California,26.50
,2022-07-23,Dallas,Texas,36.30
,2022-07-23,San Jose,California,20.30
,2022-07-24,New York,New York,23.50
,2022-07-24,Los Angeles,California,25.20
,2022-07-24,Chicago,Illinois,31.50
,2022-07-24,Houston,Texas,27.40
,2022-07-24,Phoenix,Arizona,41.20
,2022-07-24,Philadelphia,Pennsylvania,20.50
,2022-07-24,San Antonio,Texas,22.80
,2022-07-24,San Diego,California,28.90
,2022-07-24,Dallas,Texas,23.60
,2022-07-24,San Jose,California,38.70
,2022-07-25,New York,New York,32.20
,2022-07-25,Los Angeles,California,20.30
,2022-07-25,Chicago,Illinois,30.90
,2022-07-25,Houston,Texas,32.90
,2022-07-25,Phoenix,Arizona,20.40
,2022-07-25,Philadelphia,Pennsylvania,41.60
,2022-07-25,San Antonio,Texas,40.70
,2022-07-25,San Diego,California,23.80
,2022-07-25,Dallas,Texas,36.80
,2022-07-25,San Jose,California,23.70
,2022-07-26,New York,New York,21.10
,2022-07-26,Los Angeles,California,27.10
,2022-07-26,Chicago,Illinois,25.60
,2022-07-26,Houston,Texas,29.00
,2022-07-26,Phoenix,Arizona,39.20
,2022-07-26,Philadelphia,Pennsylvania,24.60
,2022-07-26,San Antonio,Texas,20.50
,2022-07-26,San Diego,California,25.20
,2022-07-26,Dallas,Texas,31.50
,2022-07-26,San Jose,California,30.90
,2022-07-27,New York,New York,39.90
,2022-07-27,Los Angeles,California,27.00
,2022-07-27,Chicago,Illinois,23.10
,2022-07-27,Houston,Texas,36.70
,2022-07-27,Phoenix,Arizona,30.40
,2022-07-27,Philadelphia,Pennsylvania,34.00
,2022-07-27,San Antonio,Texas,26.50
,2022-07-27,San Diego,California,21.70
,2022-07-27,Dallas,Texas,41.90
,2022-07-27,San Jose,California,23.40
,2022-07-28,New York,New York,33.90
,2022-07-28,Los Angeles,California,38.10
,2022-07-28,Chicago,Illinois,23.80
,2022-07-28,Houston,Texas,23.70
,2022-07-28,Phoenix,Arizona,20.10
,2022-07-28,Philadelphia,Pennsylvania,26.50
,2022-07-28,San Antonio,Texas,33.90
,2022-07-28,San Diego,California,21.00
,2022-07-28,Dallas,Texas,40.20
,2022-07-28,San Jose,California,21.40
,2022-07-29,New York,New York,29.60
,2022-07-29,Los Angeles,California,24.60
,2022-07-29,Chicago,Illinois,27.60
,2022-07-29,Houston,Texas,22.50
,2022-07-29,Phoenix,Arizona,26.10
,2022-07-29,Philadelphia,Pennsylvania,25.70
,2022-07-29,San Antonio,Texas,40.10
,2022-07-29,San Diego,California,32.30
,2022-07-29,Dallas,Texas,30.30
,2022-07-29,San Jose,California,29.30
,2022-07-30,New York,New York,28.40
,2022-07-30,Los Angeles,California,34.70
,2022-07-30,Chicago,Illinois,36.00
,2022-07-30,Houston,Texas,25.40
,2022-07-30,Phoenix,Arizona,39.40
,2022-07-30,Philadelphia,Pennsylvania,30.00
,2022-07-30,San Antonio,Texas,36.80
,2022-07-30,San Diego,California,23.60
,2022-07-30,Dallas,Texas,29.40
,2022-07-30,San Jose,California,38.30
,2022-07-31,New York,New York,25.20
,2022-07-31,Los Angeles,California,22.70
,2022-07-31,Chicago,Illinois,30.20
,2022-07-31,Houston,Texas,27.30
,2022-07-31,Phoenix,Arizona,34.90
,2022-07-31,Philadelphia,Pennsylvania,30.70
,2022-07-31,San Antonio,Texas,27.10
,2022-07-31,San Diego,California,21.20
,2022-07-31,Dallas,Texas,27.70
,2022-07-31,San Jose,California,23.20
,2022-08-01,New York,New York,31.40
,2022-08-01,Los Angeles,California,25.20
,2022-08-01,Chicago,Illinois,31.80
,2022-08-01,Houston,Texas,30.70
,2022-08-01,Phoenix,Arizona,41.90
,2022-08-01,Philadelphia,Pennsylvania,31.50
,2022-08-01,San Antonio,Texas,37.20
,2022-08-01,San Diego,California,38.60
,2022-08-01,Dallas,Texas,36.90
,2022-08-01,San Jose,California,39.30
,2022-08-02,New York,New York,39.10
,2022-08-02,Los Angeles,California,35.40
,2022-08-02,Chicago,Illinois,23.70
,2022-08-02,Houston,Texas,25.20
,2022-08-02,Phoenix,Arizona,34.60
,2022-08-02,Philadelphia,Pennsylvania,41.20
,2022-08-02,San Antonio,Texas,22.00
,2022-08-02,San Diego,California,29.20
,2022-08-02,Dallas,Texas,40.50
,2022-08-02,San Jose,California,25.80
,2022-08-03,New York,New York,30.00
,2022-08-03,Los Angeles,California,24.80
,2022-08-03,Chicago,Illinois,40.20
,2022-08-03,Houston,Texas,26.40
,2022-08-03,Phoenix,Arizona,32.50
,2022-08-03,Philadelphia,Pennsylvania,31.60
,2022-08-03,San Antonio,Texas,32.90
,2022-08-03,San Diego,California,20.70
,2022-08-03,Dallas,Texas,38.20
,2022-08-03,San Jose,California,35.90
,2022-08-04,New York,New York,32.20
,2022-08-04,Los Angeles,California,32.60
,2022-08-04,Chicago,Illinois,33.40
,2022-08-04,Houston,Texas,41.50
,2022-08-04,Phoenix,Arizona,32.40
,2022-08-04,Philadelphia,Pennsylvania,36.30
,2022-08-04,San Antonio,Texas,27.40
,2022-08-04,San Diego,California,26.40
,2022-08-04,Dallas,Texas,22.50
,2022-08-04,San Jose,California,27.80
,2022-08-05,New York,New York,27.70
,2022-08-05,Los Angeles,California,20.40
,2022-08-05,Chicago,Illinois,21.10
,2022-08-05,Houston,Texas,36.40
,2022-08-05,Phoenix,Arizona,22.50
,2022-08-05,Philadelphia,Pennsylvania,24.40
,2022-08-05,San Antonio,Texas,20.50
,2022-08-05,San Diego,California,20.40
